UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,DUNS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C18BASIC,C18IPUG,C18IPGRD,C18UGPRF,C18ENPRF,C18SZSET,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,NECTA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG,YEAR,C21BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,UEIS,C00CARNEGIE,CARNEGIEIC,CARNEGIESAEC,CARNEGIERSCH,CARNEGIESIZE,CARNEGIEALF,CARNEGIEAPM,CARNEGIEGPM
229027,The University of Texas at San Antonio,UTSA,One UTSA Circle,San Antonio,TX,78249-1644,48,6,Taylor Eighmy,President,2104584011,417171158,,01011500,1,www.utsa.edu/,www.utsa.edu/admissions/,www.utsa.edu/financialaid/,www.applytexas.org/,https://future.utsa.edu/cost/,https://onestop.utsa.edu/financialaid/,https://web3.ncaa.org/aprsearch/gsrsearch,www.utsa.edu/disability/,1,1,1,9,1,1,12,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,16.0,,,,,,16.0,16.0,21.0,2,5,1,The University of Texas System,148060,41700,1,484,,48029,Bexar County,4820,-98.620657,29.583709,91,1,2022,15.0,17.0,15.0,9.0,4.0,15.0,U44ZMVYU52U6,,,,,,,,
229063,Texas Southern University,TSU,3100 Cleburne St,Houston,TX,77004,48,6,Dr. Lesia Crumpton-Young,President,7133137011,746001391,,00364200,1,www.tsu.edu/,www.tsu.edu/admissions/undergraduate-admission.html,www.tsu.edu/admissions/financial-aid/index.html,prod.applytexas.org/,www.tsu.edu/admissions/financial-aid/net-price-calculator.html,www.tsu.edu/students-services/departments/veterans-affairs/index.html,https://web3.ncaa.org/aprsearch/gsrsearch,www.tsu.edu/students-services/departments/disability-services/index.html,1,1,1,9,1,1,11,1,1,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,16.0,,,,,,17.0,17.0,16.0,2,3,2,-2,-2,26420,1,288,,48201,Harris County,4818,-95.361113,29.721046,96,1,2022,16.0,16.0,18.0,7.0,4.0,13.0,HHYJJ5ZP7CR9,,,,,,,,
229115,Texas Tech University, ,Broadway and University Avenue,Lubbock,TX,79409-5005,48,6,"Lawrence Schovanec, Ph.D",President,8067422011,756002622,,00364400,1,www.ttu.edu/,www.gototexastech.com/,www.depts.ttu.edu/financialaid/,goapplytexas.org/,www.depts.ttu.edu/financialaid/netCostCalcHome.php,www.depts.ttu.edu/diversity/mvp/net_cost_calculator.php,www.depts.ttu.edu/studentconduct/right-to-know.php,www.depts.ttu.edu/sds/,1,1,1,9,1,1,11,1,2,2,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,15.0,,,,,,15.0,16.0,15.0,2,5,1,Texas Tech University System,148050,31180,1,352,,48303,Lubbock County,4819,-101.874783,33.583448,90,1,2022,15.0,17.0,15.0,13.0,4.0,15.0,EGLKRQ5JBCZ7,,,,,,,,
229179,Texas Woman's University,TWU,304 Administration Dr,Denton,TX,76204,48,6,Carine Feyten,Chancellor and President,9408982000,756002618,,00364600,1,www.twu.edu/,www.twu.edu/admissions/,www.twu.edu/finaid/,www.applytexas.org/,www.collegeforalltexans.com/apps/CollegeMoney/,www.twu.edu/veterans,twuathletics.com/,https://www.twu.edu/disability-services/,1,1,1,9,1,1,11,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,2,17.0,,,,,,17.0,17.0,16.0,2,4,2,-2,-2,19100,1,206,,48121,Denton County,4826,-97.127842,33.226211,98,1,2022,17.0,14.0,15.0,7.0,5.0,15.0,DGE6L9T3CW25,,,,,,,,
229300,The University of Texas Health Science Center at Houston,UTHealth,7000 Fannin,Houston,TX,77030,48,6,"Giuseppe Colasurdo, MD",President,7135004472,741761309,,00495100,1,www.uth.edu/,https://www.uth.edu/registrar/,https://www.uth.edu/sfs/index.htm,https://www.uth.edu/registrar/applicants/application-forms.htm, ,https://www.uth.edu/registrar/current-students/student-information/veteranshazelwood-act.htm, ,https://www.uth.edu/hr/department/equal-opportunity/disability-accomodation.htm,1,1,1,9,1,1,11,1,2,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,25.0,,,,,,25.0,25.0,52.0,2,3,1,The University of Texas System,148060,26420,1,288,,48201,Harris County,4809,-95.403183,29.702873,160,1,2022,27.0,20.0,18.0,11.0,6.0,12.0,ZUFBNVZ587D4,,,,,,,,
229337,Texas Tech University Health Sciences Center, ,3601 4th Street,Lubbock,TX,79430,48,6,Lori Rice-Spearman. Ph.D.,President,8067431000,752668014,,01067400,1,https://www.ttuhsc.edu/,https://www.ttuhsc.edu/medicine/admissions/,https://www.ttuhsc.edu/financial-aid/,https://www.ttuhsc.edu/admissions/apply.aspx,www.fiscal.ttuhsc.edu/studentbusserv/tuitionestimates.aspx,https://www.ttuhsc.edu/veterans-resource-center/, ,https://www.ttuhsc.edu/disability/default.aspx,1,1,1,9,1,1,11,1,2,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,25.0,,,,,,25.0,25.0,52.0,2,3,1,Texas Tech University System,148050,31180,1,352,,48303,Lubbock County,4819,-101.891915,33.589284,160,2,2022,27.0,20.0,18.0,11.0,6.0,12.0,E4Z2NUYUMHF9,,,,,,,,
229355,Tyler Junior College, ,1400 East Fifth Street,Tyler,TX,75701,48,6,Juan E. Mejia,President,9035102200,756002676,,00364800,1,www.tjc.edu/,www.tjc.edu/apply,www.tjc.edu/finaid,www.tjc.edu/apply,www.tjc.edu/costcalc, ,www.tjc.edu/downloads/download/46/athletic_academic_success_rate,www.tjc.edu/disabilities,1,1,1,5,1,2,30,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,3,14.0,,,,,,4.0,3.0,40.0,2,4,2,-2,-2,46340,1,540,,48423,Smith County,4801,-95.284122,32.33601,186,1,2022,14.0,5.0,0.0,5.0,2.0,12.0,YDW7B56NDWQ3,,,,,,,,
229504,Vernon College,Vernon Regional Junior College VRJC VC Vernon,4400 College Dr.,Vernon,TX,76384-4092,48,6,"Dusty R. Johnston, Ed.D.",President,9405526291,751325933,,01006000,1,www.vernoncollege.edu/,www.vernoncollege.edu/admissions-home,www.vernoncollege.edu/financial-aid-home-page,https://www.applytexas.org/,www.collegeforalltexans.com/apps/CollegeMoney/,www.vernoncollege.edu/handbook-for-veterans,www.vernoncollege.edu/Resources/Government Mandated Information/SRTK 2018.pdf,www.vernoncollege.edu/ADA-Home,4,2,1,3,1,2,40,1,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,4,6.0,,,,,,6.0,2.0,40.0,2,2,2,-2,-2,46900,2,-2,,48487,Wilbarger County,4813,-99.319094,34.159298,70,1,2022,4.0,2.0,0.0,1.0,1.0,2.0,VP4XPKQF9LL3,,,,,,,,
229540,Victoria College, ,2200 E Red River,Victoria,TX,77901,48,6,Dr. Jennifer Kent,President,3615733291,746002452,,00366200,1,www.victoriacollege.edu/,www.victoriacollege.edu/admissionsrecords,www.victoriacollege.edu/financialaid,www.victoriacollege.edu/admissions,www.victoriacollege.edu/Explore/WaysToPay/FinancialAid/EstimatedCostToAttendVC,www.victoriacollege.edu/Explore/GettingStarted/Advising/VeteransServices, ,www.victoriacollege.edu/disabilityservices,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,4,4.0,,,,,,4.0,2.0,40.0,2,2,2,-2,-2,47020,1,544,,48469,Victoria County,4827,-96.979226,28.816446,70,1,2022,4.0,2.0,0.0,1.0,1.0,2.0,GMJBL7N1HVS3,,,,,,,,
229799,Weatherford College, ,225 College Park Drive,Weatherford,TX,76086-5699,48,6,Dr. Tod Allen Farmer,President,8002875471,756002862,,00366400,1,https://www.wc.edu/,https://www.wc.edu/admissions,https://wc.edu/paying-for-weatherford/what-is-financial-aid.php,https://wc.edu/admissions/how-to-apply/new-student-checklist.php,https://wc.edu/current-students/financial/cost-of-attendance.php,https://wc.edu/paying-for-weatherford/veterans.php,https://wc.edu/paying-for-weatherford/institutional-information.php,https://wc.edu/current-students/disabilities-accommodation/apply-for-services.php,1,1,1,5,1,2,30,1,2,2,2,2,31,1,A ,-2,-2,-2,1,1,1,1,1,3,4.0,,,,,,1.0,4.0,40.0,2,3,2,-2,-2,19100,1,206,,48367,Parker County,4812,-97.792629,32.74133,187,2,2022,4.0,2.0,0.0,1.0,1.0,3.0,VCXCJ6SRHS41,,,,,,,,
229814,West Texas A & M University,WTAMU,2501 4th Ave,Canyon,TX,79016-0001,48,6,Dr. Walter V. Wendler,President/CEO,8066510000,756031405,,00366500,1,https://www.wtamu.edu/,https://www.wtamu.edu/admissions,https://www.wtamu.edu/financialaid,https://www.wtamu.edu/admissions/apply/index.html,https://apps.wtamu.edu/calculator/,https://www.wtamu.edu/administration/veterans-services.aspx,https://www.wtamu.edu/student-support/student-judicial-affairs/student-right-to-know-and-campus-security-act.html,https://www.wtamu.edu/student-support/disability-services/index.html,1,1,1,9,1,1,12,1,2,2,2,2,31,1,A ,-2,-2,-2,1,1,1,1,1,2,18.0,,,,,,18.0,18.0,21.0,2,3,1,Texas A&M University System,148020,11100,1,108,,48381,Randall County,4813,-101.914736,34.982789,105,2,2022,18.0,13.0,13.0,7.0,4.0,13.0,XTV5KMWKWES1|TRMGFQWVM1N8,,,,,,,,
229832,Western Texas College, ,6200 College Ave,Snyder,TX,79549,48,6,Barbara Beebe,President,3255738511,751310636,,00954900,1,www.wtc.edu/,www.wtc.edu/students/applying/admissions.html,www.wtc.edu/students/applying/financialaid.html,www.wtc.edu/uploads/appsforms/admissionapplication.pdf,https://my.wtc.edu/ICS/Financial_Aid/Default_Page.jnz?portlet=Net_Price_Calculator,www.wtc.edu/, ,wtc.edu/,4,2,1,3,1,2,40,1,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1,4,3.0,,,,,,6.0,2.0,40.0,2,2,2,-2,-2,43660,2,-2,,48415,Scurry County,4819,-100.914945,32.678458,67,2,2022,3.0,1.0,0.0,1.0,1.0,2.0,CV32M2KNJTM3,,,,,,,,
229841,Wharton County Junior College, ,911 Boling Hwy,Wharton,TX,77488,48,6,Betty McCrohan,President,9795324560,746002562,,00366800,1,https://www.wcjc.edu/,https://www.wcjc.edu/Admissions/index.aspx,https://wcjc.edu/About-Us/administration/offices/financial-aid/index.aspx,www.applytexas.org/adappc/gen/c_start.WBX,www.collegeforalltexans.com/apps/CollegeMoney/,https://wcjc.edu/About-Us/administration/offices/financial-aid/fa_veterans.aspx,https://www.wcjc.edu/About-Us/administration/offices/student-services/handbooks.aspx,https://www.wcjc.edu/About-Us/administration/offices/student-services/disability-services.aspx,4,2,1,3,1,2,40,1,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,4,4.0,,,,,,5.0,3.0,40.0,2,3,2,-2,-2,20900,2,288,,48481,Wharton County,4827,-96.085815,29.3238,77,1,2022,7.0,3.0,0.0,2.0,1.0,3.0,CH1KM37MBQY3,,,,,,,,
246354,Palo Alto College, ,1400 W Villaret Blvd,San Antonio,TX,78224-2499,48,6,Dr. Robert Garza,President,2104863000,746002173,,02341300,1,alamo.edu/pac/,www.alamo.edu/pac/admissions-aid/,alamo.edu/district/financial-aid/web-directory/,www.applytexas.org/adappc/gen/c_start.WBX,https://www.alamo.edu/nvc/experience-nvc/current-students/financial-literacy/,mypaccatalog.alamo.edu/content.php?catoid=76&navoid=2146, ,https://www.alamo.edu/sac/about-sac/college-offices/disability-support-services/,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,4,3.0,,,,,,3.0,7.0,40.0,2,4,1,Alamo Colleges,148010,41700,1,484,,48029,Bexar County,4823,-98.543468,29.322955,65,1,2022,3.0,1.0,0.0,1.0,1.0,4.0,NRHNYSCEQ2A3,,,,,,,,
247834,Collin County Community College District,Collin County Community College District|Collin County Community College|Colin County Community College District|Colin County Community College|Collin College|Colin College|Collin|Colin|CCCCD|CCCC|Quad C|,3452 Spur 399,McKinney,TX,75069,48,6,H. Neil Matkin,District President,9728815790,752037156,,02361400,1,www.collin.edu/,www.collin.edu/gettingstarted/admissions/,www.collin.edu/gettingstarted/financialaid/,www.collin.edu/gettingstarted/admissions/,www.collin.edu/gettingstarted/financialaid/FICE Code_NPC_2018-2019.html,www.collin.edu/gettingstarted/veterans/,www.collin.edu/aboutus/statistics/,www.collin.edu/studentresources/disabilityservices/,1,1,1,5,1,2,30,1,2,2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,1,3,2.0,,,,,,2.0,5.0,40.0,2,5,2,-2,-2,19100,1,206,,48085,Collin County,4803,-96.63894,33.16241,186,1,2022,14.0,5.0,0.0,5.0,2.0,15.0,N49DHX6D3FH6,,,,,,,,
382911,Southwest College for the Deaf,SWCDHoward College - SWCD,3200 Ave C,Big Spring,TX,79720-7298,48,6,Cheryl T Sparks,President,4322643700,751914499,,00357401,1,https://howardcollege.edu/swcd/,https://howardcollege.edu/swcd/apply-to-swcd/,https://howardcollege.edu/students/financial-aid-and-scholarships/,https://prod.applytexas.org/,www.highered.texas.gov/institutional-resources-programs/net-price-calculator/,https://howardcollege.edu/come-to-howard-college/veterans/,https://howardcollege.edu/home/about/consumer-information/,https://howardcollege.edu/come-to-howard-college/disability-services/,4,2,1,3,1,2,40,1,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,4,1.0,,,,,,7.0,1.0,-2.0,2,1,2,-2,-2,13700,2,-2,,48227,Howard County,4819,-101.50294,32.226498,70,2,2022,4.0,2.0,0.0,3.0,1.0,1.0,MCJ7X5JPVK79,,,,,,,,
409315,South Texas College, ,3201 W. Pecan,McAllen,TX,78501,48,6,Dr. Ricardo J. Solis,President,8554686782,742683499,,03103400,1,https://www.southtexascollege.edu/,https://studentservices.southtexascollege.edu/admissions/,https://studentservices.southtexascollege.edu/finaid/,https://www.southtexascollege.edu/getting-started/index.php,https://studentservices.southtexascollege.edu/finaid/websites.html, , ,https://studentservices.southtexascollege.edu/disability/,1,1,1,5,1,2,30,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,3,14.0,,,,,,14.0,12.0,40.0,2,5,2,-2,-2,32580,1,365,,48215,Hidalgo County,4815,-98.253634,26.217591,186,1,2022,14.0,5.0,0.0,5.0,2.0,12.0,T5CCHZHBNDD6,,,,,,,,
416801,The University of Texas MD Anderson Cancer Center,MD Anderson Cancer Center| MD Anderson Hospital|MD Anderson Hospital and Tumor Institute|MDACC|UTMDACC|Anderson Cancer Center,1515 Holcombe Blvd.,Houston,TX,77030-4009,48,6,Peter Pisters,President,8003921611,746001118,,02555400,1,www.mdanderson.org/,www.uth.edu/registrar/applicants/admissions.htm,www.uth.edu/sfs/,www.mdanderson.org/education-training/degrees-programs/school-of-health-professions/prospective-students/undergrad-application.html, , , ,sph.uth.edu/current-students/student-life-and-resources/student-disability-accommodations/,1,1,1,7,1,1,20,1,2,1,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,26.0,,,,,,26.0,26.0,-2.0,2,1,1,The University of Texas System,148060,26420,1,288,,48201,Harris County,4809,-95.396804,29.707016,151,2,2022,26.0,20.0,3.0,11.0,3.0,6.0,S3GMKS8ELA16,,,,,,,,
420398,Northwest Vista College, ,3535 N. Ellison Drive,San Antonio,TX,78251,48,6,Dr. Ric Baser,President,2104864000,746002173,,03372300,1,alamo.edu/nvc/,alamo.edu/nvc/admissions/,alamo.edu/district/financial-aid/web-directory/,www.applytexas.org/,www.highered.texas.gov/institutional-resources-programs/net-price-calculator/,mynvccatalog.alamo.edu/content.php?catoid=78&navoid=2146, ,https://www.alamo.edu/nvc/academics/resources/access-disability-services/,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,4,3.0,,,,,,1.0,7.0,40.0,2,4,1,Alamo Colleges,148010,41700,1,484,,48029,Bexar County,4820,-98.70513,29.471308,62,1,2022,2.0,1.0,0.0,1.0,1.0,4.0,GSA7NUR2L8X8,,,,,,,,
441760,Lamar Institute of Technology, ,855 E Lavaca,Beaumont,TX,77705,48,6,Dr. Sidney Valentine,President,4098808321,760694136,,03627300,1,https://www.lit.edu/,https://www.lit.edu/admissions/Admissions.aspx,https://www.lit.edu/depts/finaid/default.aspx,https://www.applytexas.org/,www.collegeforalltexans.com/apps/CollegeMoney/index.php,https://www.lit.edu/depts/stuserv/vets.aspx, ,https://www.lit.edu/student-success/special-populations,4,2,1,3,1,2,40,1,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,4,7.0,,,,,,7.0,4.0,-2.0,2,2,1,Texas State University System,148040,13140,1,-2,,48245,Jefferson County,4814,-94.077126,30.047885,77,1,2022,7.0,3.0,0.0,1.0,1.0,3.0,J6KWAEL5EHR1,,,,,,,,
459949,Texas A&M University-San Antonio,A&M-SA,One University Way,San Antonio,TX,78224,48,6,Dr. Cynthia Teniente-Matson,President,2107841000,264168896,,04248500,1,www.tamusa.edu/,www.tamusa.edu/admissions/index.html,www.tamusa.edu/financialaid/index.html,https://prod.applytexas.org/,www.collegeforalltexans.com/apps/CollegeMoney/,www.tamusa.edu/militaryaffairs/, ,https://www.tamusa.edu/disability-support-services/,1,1,1,7,1,1,20,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,2,18.0,,,,,,-2.0,-2.0,-2.0,2,3,1,Texas A&M University System,148020,41700,1,484,,48029,Bexar County,4823,-98.52417,29.304762,107,1,2022,18.0,10.0,7.0,5.0,3.0,12.0,JS4YHZJ695Z3,,,,,,,,
483036,Texas A&M University-Central Texas,A&M-Central Texas,1001 Leadership Place,Killeen,TX,76549,48,6,"Marc A. Nigliazzo, PhD",President,2545195400,244169042,,04229500,1,tamuct.edu/,www.tamuct.edu/admissions.html,www.tamuct.edu/financial-aid/index.html,https://www.applytexas.org/adappc/gen/c_start.WBX,www.collegeforalltexans.com/apps/CollegeMoney/,www.tamuct.edu/veterans-affairs/index.html, ,https://www.tamuct.edu/student-affairs/access-inclusion.html,1,1,1,7,1,1,20,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,2,19.0,,,,,,18.0,-2.0,-2.0,2,2,1,Texas A&M University System,148020,28660,1,-2,,48027,Bell County,4831,-97.775182,31.053407,116,1,2022,19.0,13.0,4.0,5.0,4.0,9.0,UXF9P9AMDBC6,,,,,,,,
484905,University of North Texas at Dallas,UNTD,7300 University Hills Drive,Dallas,TX,75241,48,6,Kimberly Chandler,Director of University Accreditation and Policy,9727803600,271208151,,04242100,1,untdallas.edu/,https://admissions.untdallas.edu/,https://finaid.untdallas.edu/financial-aid-scholarships,https://www.applytexas.org/adappc/gen/c_start.WBX,www.collegeforalltexans.com/apps/CollegeMoney/,https://finaid.untdallas.edu/military-scholarships, ,https://sa.untdallas.edu/disability-services,1,1,1,9,1,1,13,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,19.0,,,,,,20.0,-2.0,-2.0,2,2,1,University of North Texas System,148080,19100,1,206,,48113,Dallas County,4830,-96.803446,32.659588,108,1,2022,18.0,13.0,11.0,5.0,4.0,12.0,MSJ7NXUWKSM6,,,,,,,,
487320,Texas State Technical College,TSTC,3801 Campus Drive,Waco,TX,76705,48,6,George Makiya,Executive Vice President - Data & Analytics,8007928784,741646989,,00363400,1,www.tstc.edu/,www.tstc.edu/,www.tstc.edu/,https://texasstatetechcollege.force.com/OnlineApp/TX_SiteLogin?startURL=,www.collegeforalltexans.com/apps/Institutionsshow.cfm?Type=1&Level=7,www.tstc.edu/veterans, ,www.tstc.edu/student-life/student-services/access-and-learning-accommodations/,4,2,1,4,1,2,40,1,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,4,8.0,,,,,,7.0,2.0,40.0,2,4,1,Texas State Technical College System,148030,47380,1,-2,,48309,McLennan County,4817,-97.08471,31.639295,77,2,2022,7.0,3.0,0.0,2.0,1.0,4.0,C7E3GM85JC66,,,,,,,,
488730,Northeast Lakeview College, ,1201 Kitty Hawk Rd,Universal City,TX,78145,48,6,Dr. Veronica Garcia,President,2104865000,746002173,,04263600,1,www.alamo.edu/nlc, , , ,www.alamo.edu/admission--aid,www.alamo.edu/nlc, ,www.alamo.edu/nlc,4,2,1,3,1,2,40,1,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,4,2.0,,,,,,-2.0,-2.0,-2.0,2,3,1,Alamo Colleges,148010,41700,1,484,,48029,Bexar County,4828,-98.323246,29.545802,63,2,2022,2.0,1.0,0.0,1.0,1.0,3.0,PWEGMRNYWMD6,,,,,,,,
492689,Texas Tech University Health Sciences Center-El Paso, ,5001 El Paso Drive,El Paso,TX,79905-2827,48,6,"Richard Lange, MD, MBA",President,9152158000,756002622,,04280800,1,elpaso.ttuhsc.edu/,elpaso.ttuhsc.edu/som/admissions/,elpaso.ttuhsc.edu/studentservices/Financial-Aid/,elpaso.ttuhsc.edu/som/admissions/,www.depts.ttu.edu/financialaid/netCostCalcHome.php,elpaso.ttuhsc.edu/studentservices/veteransaffairs.aspx, ,elpaso.ttuhsc.edu/studentservices/office-of-academic-and-disability-support-services/default.aspx,1,1,1,9,1,1,13,1,2,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1,2,-2.0,,,,,,-2.0,-2.0,-2.0,2,1,1,Texas Tech University System,148050,21340,1,238,,48141,El Paso County,4816,-106.43122,31.771891,151,2,2022,25.0,20.0,8.0,7.0,6.0,6.0,ZFW7KJ6NUML9,,,,,,,,
222567,Alvin Community College,Alvin|ACC|Dolphins,3110 Mustang Rd,Alvin,TX,77511-4898,48,6,Dr. Robert Exley,President,2817563500.0,741405330,,353900,1,www.alvincollege.edu/,www.alvincollege.edu/admissions/,www.alvincollege.edu/Financial-Aid,https://www.applytexas.org/,www.alvincollege.edu/financial-aid/netprice/npcalc.htm,www.alvincollege.edu/veterans/,www.alvincollege.edu/student-information/student-right-to-know.html,www.alvincollege.edu/Disability-Services,4,2,1,4,1,2,40,1,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,4,6.0,,,,,,5.0,3.0,40.0,2,3,2,-2,-2,26420,1,288,,48039,Brazoria County,4822,-95.240671,29.396244,83,1,2023,9.0,3.0,0.0,1.0,1.0,3.0,X8J2BXH5SEZ3,,,,,,,,
222576,Amarillo College,,2011 S. Washington,Amarillo,TX,79109,48,6,Dr. Russell Lowery-Hart,President,8063715000.0,756000031,,354000,1,www.actx.edu/,www.actx.edu/admission/,https://www.actx.edu/fin/,https://www.actx.edu/enroll/,https://www.actx.edu/fin/net-price-calculator,https://www.actx.edu/veterans/,,https://www.actx.edu/disability/,4,2,1,3,1,2,40,1,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,4,4.0,,,,,,4.0,3.0,40.0,2,3,2,-2,-2,11100,1,108,,48375,Potter County,4813,-101.846988,35.187839,67,1,2023,4.0,2.0,0.0,1.0,1.0,4.0,KUSVD3RJ85Y1,,,,,,,,
222822,Angelina College,AC,3500 South First,Lufkin,TX,75902-1768,48,6,Michael J. Simon,President,9366391301.0,751244347,,666100,1,www.angelina.edu/,www.angelina.edu/admissions,www.angelina.edu/financial-aid,https://myac.angelina.edu/ICS/Admissions,www.collegeforalltexans.com/apps/collegecosts.cfm?Type=1&Level=2,www.angelina.edu/veterans/,,www.angelina.edu/disability-services/,4,2,1,3,1,2,40,1,2,-2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,4,8.0,,,,,,5.0,2.0,40.0,2,2,2,-2,-2,31260,2,-2,,48005,Angelina County,4817,-94.731625,31.287444,71,1,2023,5.0,2.0,0.0,1.0,1.0,2.0,Z7JJF2YK8M84,,,,,,,,
222831,Angelo State University,Angelo State,2601 W. Avenue N,San Angelo,TX,76909,48,6,Ronnie D. Hawkins,President,3259422555.0,756002403,,354100,1,www.angelo.edu/,www.angelo.edu/dept/admissions/,https://www.angelo.edu/admissions-and-aid/paying-for-college/tuition-and-fees/net-price-calculator.php,www.applytexas.org/,www.collegeforalltexans.com/apps/CollegeMoney/,www.angelo.edu/dept/veterans/,www.angelosports.com/,https://www.angelo.edu/services/disability-services/,1,1,1,9,1,1,11,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,18.0,,,,,,18.0,19.0,21.0,2,4,1,Texas Tech University System,148050,41660,1,-2,,48451,Tom Green County,4811,-100.465051,31.440914,104,1,2023,18.0,13.0,4.0,11.0,4.0,13.0,G259P4JNCHG5,,,,,,,,
222992,Austin Community College District,,6101 Highland Campus Drive,Austin,TX,78752-7000,48,6,Dr. Richard M. Rhodes,Chancellor,5122237000.0,741742036,,1201500,1,www.austincc.edu/,www.austincc.edu/admissions,www.austincc.edu/students/financial-aid,admissions.austincc.edu/new-student-application/,www.austincc.edu/students/financial-aid/explore-your-financial-aid/cost-of-attendance/net-price-calculator,,www.austincc.edu/graduation-retention-and-transfer-rates,www.austincc.edu/support-and-services/services-for-students/student-accessibility-services-and-assistive-technology,1,1,1,5,1,2,30,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,3,5.0,,,,,,6.0,7.0,40.0,2,5,2,-2,-2,12420,1,-2,,48453,Travis County,4837,-97.713778,30.326304,186,1,2023,14.0,5.0,0.0,5.0,2.0,15.0,,,,,,,,,
223320,Coastal Bend College,CBC,3800 Charco Rd,Beeville,TX,78102,48,6,Dr. Justin Hoggard,President,3613542200.0,741542306,,354600,1,www.coastalbend.edu/,www.coastalbend.edu/Admissions/,www.coastalbend.edu/FinAid/,www.coastalbend.edu/How_to_Apply/,www.coastalbend.edu/TwoColumnLeft.aspx?pageid=2334&terms=net price calculator,coastalbend.edu/TwoColumnLeft.aspx?pageid=8079&terms=military tuition,,www.coastalbend.edu/oas,4,2,1,4,1,2,40,1,2,-2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,4,9.0,,,,,,7.0,2.0,40.0,2,2,2,-2,-2,13300,2,-2,,48025,Bee County,4827,-97.755896,28.435194,83,1,2023,9.0,3.0,0.0,1.0,1.0,3.0,ECTHFH5XYMN3,,,,,,,,
